D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E7,E8,E9,I1,I2,I3,I4,I5,I6,I7,I8,I9,M1,M10,M11,M12,M13,M14,M15,M16,M17,M18,M2,M3,M4,M5,M6,M7,M8,M9,P1,P10,P11,P12,P13,P2,P3,P4,P5,P6,P7,P8,P9,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,S9,V1,V10,V11,V12,V13,V2,V3,V4,V5,V6,V7,V8,V9,forward_returns,risk_free_rate,market_forward_excess_returns,date_id,lagged_forward_returns,lagged_risk_free_rate,lagged_market_forward_excess_returns
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.377000093460083,1.877000093460083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25414397610.0,17667290070.726112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1012.1640625,0.0,0.0,0.0,0.0,1.0045947524226284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46453.56640625,0.0,19.6299991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2552.469479749372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036403959498199,1.984126984126984e-05,0.001315397221901,1496,0.0127453799892374,1.984126984126984e-05,0.0104226815566092
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.780029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5379999876022339,2.4119999408721924,1.8739999532699585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32499785455.0,22033753370.13876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-439.98828125,0.0,0.0,0.0,0.0,1.010174255112963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46622.67578125,0.0,18.56999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377.81999258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0228790728090081,2.1349205857231504e-05,-0.0251873106763323,1497,0.0036403959498199,1.984126984126984e-05,0.001315397221901
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.9000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679999828338623,2.555999994277954,1.888000011444092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29640604055.0,18387471617.270744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31640625,0.0,0.0,0.0,0.0,0.9869883421921082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45555.9921875,0.0,21.030000686645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.353075209277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0515684939224001,2.650793582674057e-05,-0.0538333410549128,1498,-0.0228790728090081,2.1349205857231504e-05,-0.0251873106763323
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6629999876022339,2.608999967575073,1.9459999799728396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39393395788.0,24079093095.089123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3074.90625,0.0,0.0,0.0,0.0,0.9487315576347908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43206.73828125,0.0,22.100000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.734228116172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068764592473051,2.6309523317548965e-05,0.0046037660451767,1499,-0.0515684939224001,2.650793582674057e-05,-0.0538333410549128
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.5999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600000262260437,2.6519999504089355,1.991999924182892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26101973106.0,15762061156.025593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2365.1015625,0.0,0.0,0.0,0.0,0.9652814231205572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43503.84765625,0.0,21.549999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053.857699553708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0279557707943397,2.619047723119221e-05,-0.030206465604166,1500,0.0068764592473051,2.6309523317548965e-05,0.0046037660451767
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.6600341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679999828338623,2.713000059127808,2.0450000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27215995394.0,16099375948.016726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4165.90234375,0.0,0.0,0.0,0.0,0.9559691954038986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42287.6640625,0.0,21.15999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047.7139384814477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116930709513578,2.650793582674057e-05,0.0094337860166043,1501,-0.0279557707943397,2.619047723119221e-05,-0.030206465604166
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.6600341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679999828338623,2.713000059127808,2.0450000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16050772496.0,9494689315.172316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3840.5390625,0.0,0.0,0.0,0.0,0.9842378191366772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42782.13671875,0.0,21.15999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.955683454349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0134276800508243,2.650793582674057e-05,-0.0156755720220868,1502,0.0116930709513578,2.650793582674057e-05,0.0094337860166043
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.6600341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679999828338623,2.713000059127808,2.0450000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17654475582.0,10443345372.639189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3348.3203125,0.0,0.0,0.0,0.0,0.9862155896075028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42207.671875,0.0,21.15999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.030393304728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0636322595381245,2.650793582674057e-05,-0.0581124415766944,1503,-0.0134276800508243,2.650793582674057e-05,-0.0156755720220868
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.239990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6800000071525574,2.7799999713897705,2.099999964237213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33949912166.0,19624226795.908024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3684.8359375,0.0,0.0,0.0,0.0,0.939640910980007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39521.90234375,0.0,24.3700008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.734566812434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153150838928612,2.6984127267958627e-05,0.0130869309021102,1504,-0.0636322595381245,2.650793582674057e-05,-0.0581124415766944
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.050048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7379999756813049,2.7249999046325684,1.9869999289512636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30991500854.0,17898643896.743305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3376.6640625,0.0,0.0,0.0,0.0,0.9695996460398776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40127.18359375,0.0,24.26000022888184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329.696579412253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259063004651518,2.9285713320686703e-05,0.0236554994883239,1505,0.0153150838928612,2.6984127267958627e-05,0.0130869309021102
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.5999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7400000095367432,2.687000036239624,1.9470000267028809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27691105228.0,16160551410.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1120.93359375,0.0,0.0,0.0,0.0,1.0001361835651963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41166.73046875,0.0,21.81999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.41643725364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0299080065317459,2.9365079743521557e-05,-0.0321275121389739,1506,0.0259063004651518,2.9285713320686703e-05,0.0236554994883239
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.1199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7480000257492065,2.828000068664551,2.080000042915344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24342001973.0,13614094696.144848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2846.62109375,0.0,0.0,0.0,0.0,0.983832075847368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39935.515625,0.0,22.700000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646.29520889508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154736757264544,2.9682540704333597e-05,0.0132432159738439,1507,-0.0299080065317459,2.9365079743521557e-05,-0.0321275121389739
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7480000257492065,2.828000068664551,2.080000042915344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21756855753.0,12168263515.887022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1654.20703125,0.0,0.0,0.0,0.0,1.007265238416838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40553.46484375,0.0,22.700000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767.2670122621003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031805042860567,2.9682540704333597e-05,-0.0054118164855458,1508,0.0154736757264544,2.9682540704333597e-05,0.0132432159738439
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7480000257492065,2.828000068664551,2.080000042915344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16833150693.0,9414513556.574768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.58203125,0.0,0.0,0.0,0.0,0.9995798519732092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40424.484375,0.0,22.700000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2794.1632888012587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175025423561756,2.9682540704333597e-05,-0.0197181084064013,1509,-0.0031805042860567,2.9682540704333597e-05,-0.0054118164855458
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7480000257492065,2.828000068664551,2.080000042915344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19087633042.0,10675409690.923836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-410.23046875,0.0,0.0,0.0,0.0,0.98408112880993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39716.953125,0.0,22.700000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2804.892638773187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279291746086074,2.9682540704333597e-05,0.0256968608548673,1510,-0.0175025423561756,2.9682540704333597e-05,-0.0197181084064013
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.0899658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7549999952316284,2.861999988555908,2.10699999332428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33705182072.0,18637092731.235558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-340.515625,0.0,0.0,0.0,0.0,1.0132755192465623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40826.21484375,0.0,22.170000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2677.7038984562246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165710967533785,2.996031727109637e-05,0.0143307433118056,1511,0.0279291746086074,2.9682540704333597e-05,0.0256968608548673
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.3499755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8330000042915344,2.9130001068115234,2.080000102519989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25303206547.0,13509453167.656042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.234375,0.0,0.0,0.0,0.0,1.0221150492043058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41502.75,0.0,21.3700008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.4804295228887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003093074404708,3.3055555725854536e-05,-0.005322481260744,1512,0.0165710967533785,2.996031727109637e-05,0.0143307433118056
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.5999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950000166893005,2.8399999141693115,2.044999897480011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27819532341.0,15306483001.292576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.9140625,0.0,0.0,0.0,0.0,1.0148500896745425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41374.37890625,0.0,20.31999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439.72187803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0204719840488541,3.154761970989288e-05,-0.0226944311132163,1513,-0.003093074404708,3.3055555725854536e-05,-0.005322481260744
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.0899658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,2.9170000553131104,2.1170000433921814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35372786395.0,19032975913.98176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.87890625,0.0,0.0,0.0,0.0,0.9935726462907408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40527.36328125,0.0,22.68000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.3909345769925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0194200388337162,3.174603221908449e-05,-0.0216354478263688,1514,-0.0204719840488541,3.154761970989288e-05,-0.0226944311132163
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.489990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799999713897705,2.9059998989105225,2.125999927520752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28011716745.0,15198978684.456083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3671875,0.0,0.0,0.0,0.0,0.9741658124201656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39740.3203125,0.0,28.209999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.0182318435263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063811726165236,3.0952379817054386e-05,-0.0085885839965956,1515,-0.0194200388337162,3.174603221908449e-05,-0.0216354478263688
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.489990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799999713897705,2.9059998989105225,2.125999927520752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16138021249.0,8756387307.7016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1339.484375,0.0,0.0,0.0,0.0,0.9743480676855842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39486.73046875,0.0,28.209999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.9338798475287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004416040475622,3.0952379817054386e-05,-0.002648411121859,1516,-0.0063811726165236,3.0952379817054386e-05,-0.0085885839965956
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.489990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799999713897705,2.9059998989105225,2.125999927520752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17964398167.0,9747367764.17146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2033.45703125,0.0,0.0,0.0,0.0,0.9837903682951236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39469.29296875,0.0,28.209999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.4664200776062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250578500553089,3.0952379817054386e-05,0.0228262042004378,1517,-0.0004416040475622,3.0952379817054386e-05,-0.002648411121859
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.1600341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979999780654907,2.825999975204468,2.027999997138977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35445730570.0,19561661703.91665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-916.0703125,0.0,0.0,0.0,0.0,1.0130684144767983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40458.30859375,0.0,27.020000457763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.328640278188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0578582678716236,3.166666579624963e-05,-0.0581124415766944,1518,0.0250578500553089,3.0952379817054386e-05,0.0228262042004378
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.2099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8330000042915344,2.7720000743865967,1.9390000700950625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34569088416.0,19178412006.85757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2409.90234375,0.0,0.0,0.0,0.0,0.9661137680204224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38117.4609375,0.0,33.52000045776367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.83996698235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029478882606909,3.3055555725854536e-05,0.0271907757377548,1519,-0.0578582678716236,3.166666579624963e-05,-0.0581124415766944
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.7099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8080000281333923,2.818000078201294,2.0100000500679016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30981015184.0,17088259381.34274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-499.19921875,0.0,0.0,0.0,0.0,0.9971169375802922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39241.12109375,0.0,31.600000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.599431796141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013575224570606,3.206349317989652e-05,0.0112638518324983,1520,0.029478882606909,3.3055555725854536e-05,0.0271907757377548
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.280029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7850000262260437,2.86299991607666,2.0779998898506165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33903704907.0,18587557798.59559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.09765625,0.0,0.0,0.0,0.0,1.00918059879562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39773.828125,0.0,29.989999771118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.6004386131606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0292655738992938,3.115079469150967e-05,-0.0315639047454632,1521,0.013575224570606,3.206349317989652e-05,0.0112638518324983
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.2900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8080000281333923,2.88700008392334,2.0790000557899475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30882994649.0,16716099429.341358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-859.46875,0.0,0.0,0.0,0.0,0.9839377515101884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38609.82421875,0.0,33.400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.017132971596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0231793134741956,3.206349317989652e-05,-0.025462268558598,1522,-0.0292655738992938,3.115079469150967e-05,-0.0315639047454632
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.2900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8080000281333923,2.88700008392334,2.0790000557899475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23895713731.0,12934080104.676884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2743.43359375,0.0,0.0,0.0,0.0,0.9747606361390668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37714.875,0.0,33.400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.50481965191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199979119644437,3.206349317989652e-05,0.0177089748400608,1523,-0.0231793134741956,3.206349317989652e-05,-0.025462268558598
